txn_id,user_id,timestamp,txn_amount,category,transaction_hour,is_weekend,hour_sin,hour_cos,txn_count_today,daily_total_spent,remaining_daily_capacity,txn_count_prev_7d,avg_spend_last_7days,spending_velocity_ratio,income_tier,user_tenure_days,is_new_user,pressure_score,monthly_savings_so_far,user_savings_streak,days_since_last_txn,clean_number_tier,rounded_amount,roundup_amount
TXN_00023361,USR_0410,2024-11-01 13:51:26,2126,shopping,13,0,-0.2588,-0.9659,1,0.0,4000.0,7,1433.71,1.4829,High,72,0,0.0243,0,0,2,1,2500,374
TXN_00023362,USR_0410,2024-11-01 21:27:02,2399,ecommerce,21,0,-0.7071,0.7071,2,2126.0,1874.0,7,1433.71,1.6733,High,72,0,0.6236,374,0,0,3,2450,51
TXN_00023363,USR_0410,2024-11-02 08:49:22,1054,shopping,8,1,0.866,-0.5,1,0.0,4000.0,6,1678.67,0.6279,High,73,0,0.0164,425,7,1,2,1100,46
TXN_00023364,USR_0410,2024-11-02 10:01:37,2612,food_delivery,10,1,0.5,-0.866,2,1054.0,2946.0,6,1678.67,1.556,High,73,0,0.3812,471,0,0,2,2700,88
TXN_00023365,USR_0410,2024-11-02 13:53:10,613,ecommerce,13,1,-0.2588,-0.9659,3,3666.0,334.0,6,1678.67,0.3652,High,73,0,0.95,559,0,0,3,650,37
TXN_00023366,USR_0410,2024-11-02 18:48:39,2500,ride_sharing,18,1,-1.0,-0.0,4,4279.0,-279.0,6,1678.67,1.4893,High,73,0,0.95,596,0,0,3,2550,50
TXN_00023367,USR_0410,2024-11-03 07:57:06,1939,shopping,7,1,0.9659,-0.2588,1,0.0,4000.0,10,1685.1,1.1507,High,74,0,0.0107,646,7,1,1,2000,61
TXN_00023368,USR_0410,2024-11-03 08:19:37,1321,ride_sharing,8,1,0.866,-0.5,2,1939.0,2061.0,10,1685.1,0.7839,High,74,0,0.5946,707,0,0,3,1350,29
TXN_00023369,USR_0410,2024-11-07 18:47:28,768,shopping,18,0,-1.0,-0.0,1,0.0,4000.0,8,1820.5,0.4219,High,78,0,0.0107,736,0,4,2,800,32
TXN_00023370,USR_0410,2024-11-11 00:51:05,454,shopping,0,0,0.0,1.0,1,0.0,4000.0,1,768.0,0.5911,High,82,0,0.0124,768,0,4,2,500,46
TXN_00023371,USR_0410,2024-11-11 17:28:57,959,food_delivery,17,0,-0.9659,-0.2588,2,454.0,3546.0,1,768.0,1.2487,High,82,0,0.2237,814,0,0,2,1000,41
TXN_00023372,USR_0410,2024-11-15 18:06:51,2560,ride_sharing,18,0,-1.0,-0.0,1,0.0,4000.0,2,706.5,3.6235,High,86,0,0.0148,855,0,4,2,2600,40
TXN_00023373,USR_0410,2024-11-15 19:22:34,1490,ecommerce,19,0,-0.9659,0.2588,2,2560.0,1440.0,2,706.5,2.109,High,86,0,0.7666,895,0,0,3,1550,60
TXN_00023374,USR_0410,2024-11-16 17:25:03,2429,ecommerce,17,1,-0.9659,-0.2588,1,0.0,4000.0,4,1365.75,1.7785,High,87,0,0.0214,955,9,1,1,2500,71
TXN_00023375,USR_0410,2024-11-16 20:25:31,1980,shopping,20,1,-0.866,0.5,2,2429.0,1571.0,4,1365.75,1.4498,High,87,0,0.7263,1026,0,0,3,2000,20
TXN_00023376,USR_0410,2024-11-16 23:53:51,615,shopping,23,1,-0.2588,0.9659,3,4409.0,-409.0,4,1365.75,0.4503,High,87,0,0.95,1046,0,0,3,650,35
TXN_00023377,USR_0410,2024-11-22 01:28:07,327,ride_sharing,1,0,0.2588,0.9659,1,0.0,4000.0,5,1814.8,0.1802,High,93,0,0.0274,1081,0,6,2,400,73
TXN_00023378,USR_0410,2024-11-22 09:40:53,2853,ecommerce,9,0,0.7071,-0.7071,2,327.0,3673.0,5,1814.8,1.5721,High,93,0,0.184,1154,0,0,1,3000,147
TXN_00023379,USR_0410,2024-11-24 11:45:20,647,ecommerce,11,1,0.2588,-0.9659,1,0.0,4000.0,2,1590.0,0.4069,High,95,0,0.0147,1301,0,2,2,700,53
TXN_00023380,USR_0410,2024-11-26 07:09:42,2950,ecommerce,7,0,0.9659,-0.2588,1,0.0,4000.0,3,1275.67,2.3125,High,97,0,0.034,1354,0,2,1,3000,50
TXN_00023381,USR_0410,2024-11-26 08:30:53,758,food_delivery,8,0,0.866,-0.5,2,2950.0,1050.0,3,1275.67,0.5942,High,97,0,0.8666,1404,0,0,3,800,42
TXN_00023382,USR_0410,2024-11-26 12:23:56,2020,ride_sharing,12,0,0.0,-1.0,3,3708.0,292.0,3,1275.67,1.5835,High,97,0,0.95,1446,0,0,3,2050,30
TXN_00023383,USR_0410,2024-11-26 13:38:45,1415,food_delivery,13,0,-0.2588,-0.9659,4,5728.0,-1728.0,3,1275.67,1.1092,High,97,0,0.95,1476,0,0,3,1450,35
TXN_00023384,USR_0410,2024-11-27 18:38:30,1449,ride_sharing,18,0,-1.0,-0.0,1,0.0,4000.0,7,1567.14,0.9246,High,98,0,0.0242,1511,11,1,1,1500,51
TXN_00023385,USR_0410,2024-11-27 21:25:18,2953,shopping,21,0,-0.7071,0.7071,2,1449.0,2551.0,7,1567.14,1.8843,High,98,0,0.4555,1562,0,0,3,3000,47
TXN_00023386,USR_0410,2024-11-29 06:57:15,2569,food_delivery,6,0,1.0,0.0,1,0.0,4000.0,9,1708.0,1.5041,High,100,0,0.0276,1609,0,2,1,3000,431
TXN_00023387,USR_0410,2024-11-29 18:05:46,2114,ecommerce,18,0,-1.0,-0.0,2,2569.0,1431.0,9,1708.0,1.2377,High,100,0,0.7329,2040,0,0,3,2150,36
TXN_00023388,USR_0410,2024-11-29 19:35:56,799,shopping,19,0,-0.9659,0.2588,3,4683.0,-683.0,9,1708.0,0.4678,High,100,0,0.95,2076,0,0,3,850,51
TXN_00023389,USR_0410,2024-11-29 23:26:03,1735,food_delivery,23,0,-0.2588,0.9659,4,5482.0,-1482.0,9,1708.0,1.0158,High,100,0,0.95,2127,0,0,3,1800,65
TXN_00023390,USR_0411,2024-09-02 08:40:41,1515,ecommerce,8,0,0.866,-0.5,1,0.0,4000.0,0,1650.0,0.9182,High,109,0,0.0328,0,0,0,2,1600,85
TXN_00023391,USR_0411,2024-09-02 17:33:37,2496,ride_sharing,17,0,-0.9659,-0.2588,2,1515.0,2485.0,0,1650.0,1.5127,High,109,0,0.5006,85,0,0,3,2550,54
TXN_00023392,USR_0411,2024-09-02 19:32:47,1233,food_delivery,19,0,-0.9659,0.2588,3,4011.0,-11.0,0,1650.0,0.7473,High,109,0,0.95,139,0,0,3,1300,67
TXN_00023393,USR_0411,2024-09-08 15:48:57,2923,ecommerce,15,1,-0.7071,-0.7071,1,0.0,4000.0,3,1748.0,1.6722,High,115,0,0.0256,206,0,6,1,3000,77
TXN_00023394,USR_0411,2024-09-08 17:21:07,1705,ride_sharing,17,1,-0.9659,-0.2588,2,2923.0,1077.0,3,1748.0,0.9754,High,115,0,0.8284,283,0,0,3,1750,45
TXN_00023395,USR_0411,2024-09-13 12:36:44,1810,ecommerce,12,0,0.0,-1.0,1,0.0,4000.0,2,2314.0,0.7822,High,120,0,0.0096,328,0,5,1,2000,190
TXN_00023396,USR_0411,2024-09-13 19:02:10,1273,food_delivery,19,0,-0.9659,0.2588,2,1810.0,2190.0,2,2314.0,0.5501,High,120,0,0.5454,518,0,0,3,1300,27
TXN_00023397,USR_0411,2024-09-15 08:11:50,2458,ecommerce,8,1,0.866,-0.5,1,0.0,4000.0,4,1927.75,1.2751,High,122,0,0.0372,545,0,2,1,2500,42
TXN_00023398,USR_0411,2024-09-15 09:06:25,1325,shopping,9,1,0.7071,-0.7071,2,2458.0,1542.0,4,1927.75,0.6873,High,122,0,0.7229,587,0,0,3,1350,25
TXN_00023399,USR_0411,2024-09-15 19:16:28,941,shopping,19,1,-0.9659,0.2588,3,3783.0,217.0,4,1927.75,0.4881,High,122,0,0.95,612,0,0,3,1000,59
TXN_00023400,USR_0411,2024-09-17 08:22:09,2257,ecommerce,8,0,0.866,-0.5,1,0.0,4000.0,5,1561.4,1.4455,High,124,0,0.0026,671,0,2,1,2500,243
TXN_00023401,USR_0411,2024-09-17 09:46:20,2929,ride_sharing,9,0,0.7071,-0.7071,2,2257.0,1743.0,5,1561.4,1.8759,High,124,0,0.6879,914,0,0,3,2950,21
TXN_00023402,USR_0411,2024-09-17 15:47:31,2915,food_delivery,15,0,-0.7071,-0.7071,3,5186.0,-1186.0,5,1561.4,1.8669,High,124,0,0.95,935,0,0,3,2950,35
TXN_00023403,USR_0411,2024-09-17 17:53:46,1913,shopping,17,0,-0.9659,-0.2588,4,8101.0,-4101.0,5,1561.4,1.2252,High,124,0,0.95,970,0,0,3,1950,37
TXN_00023404,USR_0411,2024-09-19 20:52:21,1135,ecommerce,20,0,-0.866,0.5,1,0.0,4000.0,9,1980.11,0.5732,High,126,0,0.0108,1007,0,2,2,1200,65
TXN_00023405,USR_0411,2024-09-20 11:35:59,1928,ride_sharing,11,0,0.2588,-0.9659,1,0.0,4000.0,10,1895.6,1.0171,High,127,0,0.0126,1072,6,1,1,2000,72
TXN_00023406,USR_0411,2024-09-20 11:52:52,987,ride_sharing,11,0,0.2588,-0.9659,2,1928.0,2072.0,10,1895.6,0.5207,High,127,0,0.6116,1144,0,0,3,1050,63
TXN_00023407,USR_0411,2024-09-20 14:48:04,2839,food_delivery,14,0,-0.5,-0.866,3,2915.0,1085.0,10,1895.6,1.4977,High,127,0,0.938,1207,0,0,3,2900,61
TXN_00023408,USR_0411,2024-09-20 17:52:14,964,ride_sharing,17,0,-0.9659,-0.2588,4,5754.0,-1754.0,10,1895.6,0.5085,High,127,0,0.95,1268,0,0,3,1000,36
TXN_00023409,USR_0411,2024-09-28 01:20:23,1830,shopping,1,1,0.2588,0.9659,1,0.0,4000.0,0,1650.0,1.1091,High,135,0,0.0036,1304,0,8,1,2000,170
TXN_00023410,USR_0411,2024-09-28 08:01:59,2521,ride_sharing,8,1,0.866,-0.5,2,1830.0,2170.0,0,1650.0,1.5279,High,135,0,0.5745,1474,0,0,3,2550,29
TXN_00023411,USR_0411,2024-10-01 14:02:34,961,ride_sharing,14,0,-0.5,-0.866,1,0.0,4000.0,2,2175.5,0.4417,High,138,0,0.0279,0,0,3,1,1000,39
TXN_00023412,USR_0411,2024-10-01 14:31:46,1821,ecommerce,14,0,-0.5,-0.866,2,961.0,3039.0,2,2175.5,0.837,High,138,0,0.3667,39,0,0,2,1900,79
TXN_00023413,USR_0411,2024-10-01 19:40:02,884,ride_sharing,19,0,-0.9659,0.2588,3,2782.0,1218.0,2,2175.5,0.4063,High,138,0,0.8968,118,0,0,3,950,66
TXN_00023414,USR_0411,2024-10-04 07:20:31,2907,shopping,7,0,0.9659,-0.2588,1,0.0,4000.0,5,1603.4,1.813,High,141,0,0.0069,184,0,3,1,3000,93
TXN_00023416,USR_0411,2024-10-04 15:42:58,1218,food_delivery,15,0,-0.7071,-0.7071,3,3951.0,49.0,5,1603.4,0.7596,High,141,0,0.95,333,0,0,3,1250,32
TXN_00023415,USR_0411,2024-10-04 15:55:48,1044,food_delivery,15,0,-0.7071,-0.7071,2,2907.0,1093.0,5,1603.4,0.6511,High,141,0,0.8268,277,0,0,3,1100,56
TXN_00023417,USR_0411,2024-10-05 08:34:37,2537,shopping,8,1,0.866,-0.5,1,0.0,4000.0,8,1648.25,1.5392,High,142,0,0.0328,365,9,1,1,3000,463
TXN_00023418,USR_0411,2024-10-05 15:08:12,2224,ride_sharing,15,1,-0.7071,-0.7071,2,2537.0,1463.0,8,1648.25,1.3493,High,142,0,0.741,828,0,0,3,2250,26
TXN_00023419,USR_0411,2024-10-20 11:13:23,420,ecommerce,11,1,0.2588,-0.9659,1,0.0,4000.0,0,1650.0,0.2545,High,157,0,0.0148,854,0,15,1,500,80
TXN_00023420,USR_0411,2024-10-20 17:30:11,2525,food_delivery,17,1,-0.9659,-0.2588,2,420.0,3580.0,0,1650.0,1.5303,High,157,0,0.2344,934,0,0,2,2600,75
TXN_00023421,USR_0411,2024-10-20 18:17:47,1539,ecommerce,18,1,-1.0,-0.0,3,2945.0,1055.0,0,1650.0,0.9327,High,157,0,0.9452,1009,0,0,3,1600,61
TXN_00023422,USR_0411,2024-10-20 18:47:20,1294,ride_sharing,18,1,-1.0,-0.0,4,4484.0,-484.0,0,1650.0,0.7842,High,157,0,0.95,1070,0,0,3,1350,56
TXN_00023423,USR_0411,2024-10-22 05:15:53,554,ride_sharing,5,0,0.9659,0.2588,1,0.0,4000.0,4,1444.5,0.3835,High,159,0,0.0165,1126,0,2,2,600,46
TXN_00023424,USR_0411,2024-10-22 08:11:21,1811,food_delivery,8,0,0.866,-0.5,2,554.0,3446.0,4,1444.5,1.2537,High,159,0,0.2457,1172,0,0,2,1900,89
TXN_00023425,USR_0411,2024-10-22 09:01:16,1312,ride_sharing,9,0,0.7071,-0.7071,3,2365.0,1635.0,4,1444.5,0.9083,High,159,0,0.7988,1261,0,0,3,1350,38
TXN_00023426,USR_0411,2024-10-22 09:40:58,2115,shopping,9,0,0.7071,-0.7071,4,3677.0,323.0,4,1444.5,1.4642,High,159,0,0.95,1299,0,0,3,2150,35
TXN_00023427,USR_0411,2024-10-26 15:39:01,1797,food_delivery,15,1,-0.7071,-0.7071,1,0.0,4000.0,8,1446.25,1.2425,High,163,0,0.0356,1334,0,4,1,2000,203
TXN_00023428,USR_0411,2024-10-26 16:07:55,449,shopping,16,1,-0.866,-0.5,2,1797.0,2203.0,8,1446.25,0.3105,High,163,0,0.5393,1537,0,0,3,500,51
TXN_00023429,USR_0411,2024-10-26 20:28:33,2917,ecommerce,20,1,-0.866,0.5,3,2246.0,1754.0,8,1446.25,2.0169,High,163,0,0.7595,1588,0,0,3,2950,33
TXN_00023430,USR_0411,2024-10-26 22:07:44,1098,ride_sharing,22,1,-0.5,0.866,4,5163.0,-1163.0,8,1446.25,0.7592,High,163,0,0.95,1621,0,0,3,1150,52
TXN_00023431,USR_0411,2024-10-28 10:43:51,650,food_delivery,10,0,0.5,-0.866,1,0.0,4000.0,8,1506.62,0.4314,High,165,0,0.008,1673,0,2,2,700,50
TXN_00023432,USR_0411,2024-10-28 17:41:58,1262,shopping,17,0,-0.9659,-0.2588,2,650.0,3350.0,8,1506.62,0.8376,High,165,0,0.2657,1723,0,0,2,1300,38
TXN_00023433,USR_0411,2024-10-28 18:33:36,1824,ride_sharing,18,0,-1.0,-0.0,3,1912.0,2088.0,8,1506.62,1.2107,High,165,0,0.6924,1761,0,0,3,1850,26
TXN_00023434,USR_0411,2024-10-30 09:40:10,699,food_delivery,9,0,0.7071,-0.7071,1,0.0,4000.0,7,1428.14,0.4894,High,167,0,0.0291,1787,0,2,2,800,101
TXN_00023435,USR_0411,2024-10-30 12:47:13,1030,ride_sharing,12,0,0.0,-1.0,2,699.0,3301.0,7,1428.14,0.7212,High,167,0,0.2952,1888,0,0,2,1100,70
TXN_00023436,USR_0411,2024-10-30 20:46:52,1197,food_delivery,20,0,-0.866,0.5,3,1729.0,2271.0,7,1428.14,0.8382,High,167,0,0.6391,1958,0,0,3,1250,53
TXN_00023437,USR_0411,2024-11-06 17:25:03,944,ecommerce,17,0,-0.9659,-0.2588,1,0.0,4000.0,3,975.33,0.9679,High,174,0,0.0028,0,0,7,1,1000,56
TXN_00023438,USR_0411,2024-11-06 18:23:31,1003,ride_sharing,18,0,-1.0,-0.0,2,944.0,3056.0,3,975.33,1.0284,High,174,0,0.3362,56,0,0,2,1100,97
TXN_00023439,USR_0411,2024-11-08 07:12:15,623,food_delivery,7,0,0.9659,-0.2588,1,0.0,4000.0,2,973.5,0.64,High,176,0,0.0105,153,0,2,2,700,77
TXN_00023440,USR_0411,2024-11-08 15:39:10,2971,ride_sharing,15,0,-0.7071,-0.7071,2,623.0,3377.0,2,973.5,3.0519,High,176,0,0.2592,230,0,0,2,3000,29
TXN_00023441,USR_0411,2024-11-08 19:25:22,954,ride_sharing,19,0,-0.9659,0.2588,3,3594.0,406.0,2,973.5,0.98,High,176,0,0.95,259,0,0,3,1000,46
TXN_00023442,USR_0411,2024-11-08 20:35:51,1559,ride_sharing,20,0,-0.866,0.5,4,4548.0,-548.0,2,973.5,1.6014,High,176,0,0.95,305,0,0,3,1600,41
TXN_00023443,USR_0411,2024-11-11 12:54:29,1798,ecommerce,12,0,0.0,-1.0,1,0.0,4000.0,6,1342.33,1.3395,High,179,0,0.0118,346,0,3,1,2000,202
TXN_00023444,USR_0411,2024-11-11 16:09:59,1155,shopping,16,0,-0.866,-0.5,2,1798.0,2202.0,6,1342.33,0.8604,High,179,0,0.5516,548,0,0,3,1200,45
TXN_00023445,USR_0411,2024-11-11 21:36:31,854,food_delivery,21,0,-0.7071,0.7071,3,2953.0,1047.0,6,1342.33,0.6362,High,179,0,0.95,593,0,0,3,900,46
TXN_00023446,USR_0411,2024-11-14 00:52:09,2592,ride_sharing,0,0,0.0,1.0,1,0.0,4000.0,7,1416.29,1.8301,High,182,0,0.0276,639,0,3,1,3000,408
TXN_00023447,USR_0411,2024-11-14 09:43:02,1306,ride_sharing,9,0,0.7071,-0.7071,2,2592.0,1408.0,7,1416.29,0.9221,High,182,0,0.7673,1047,0,0,3,1350,44
TXN_00023448,USR_0411,2024-11-14 15:17:15,1837,food_delivery,15,0,-0.7071,-0.7071,3,3898.0,102.0,7,1416.29,1.2971,High,182,0,0.95,1091,0,0,3,1900,63
TXN_00023449,USR_0411,2024-11-16 07:57:09,1323,shopping,7,1,0.9659,-0.2588,1,0.0,4000.0,6,1590.33,0.8319,High,184,0,0.0215,1154,0,2,1,1500,177
TXN_00023450,USR_0411,2024-11-16 10:54:30,340,food_delivery,10,1,0.5,-0.866,2,1323.0,2677.0,6,1590.33,0.2138,High,184,0,0.4283,1331,0,0,2,400,60
TXN_00023451,USR_0411,2024-11-16 12:12:18,2590,ecommerce,12,1,0.0,-1.0,3,1663.0,2337.0,6,1590.33,1.6286,High,184,0,0.6022,1391,0,0,3,2650,60
TXN_00023452,USR_0411,2024-11-20 07:27:47,1315,ride_sharing,7,0,0.9659,-0.2588,1,0.0,4000.0,6,1664.67,0.7899,High,188,0,0.012,1451,0,4,1,1500,185
TXN_00023453,USR_0411,2024-11-20 16:17:41,545,ecommerce,16,0,-0.866,-0.5,2,1315.0,2685.0,6,1664.67,0.3274,High,188,0,0.4409,1636,0,0,2,600,55
TXN_00023454,USR_0411,2024-11-20 21:46:11,1869,ride_sharing,21,0,-0.7071,0.7071,3,1860.0,2140.0,6,1664.67,1.1227,High,188,0,0.6631,1691,0,0,3,1900,31
TXN_00023455,USR_0411,2024-11-23 12:33:32,2719,food_delivery,12,1,0.0,-1.0,1,0.0,4000.0,6,1330.33,2.0438,High,191,0,0.0323,1722,0,3,1,3000,281
TXN_00023456,USR_0411,2024-11-23 14:48:36,1854,food_delivery,14,1,-0.5,-0.866,2,2719.0,1281.0,6,1330.33,1.3936,High,191,0,0.7999,2003,0,0,3,1900,46
TXN_00023457,USR_0411,2024-11-23 16:04:36,1048,ride_sharing,16,1,-0.866,-0.5,3,4573.0,-573.0,6,1330.33,0.7878,High,191,0,0.95,2049,0,0,3,1100,52
TXN_00023458,USR_0411,2024-11-23 17:44:02,2885,ecommerce,17,1,-0.9659,-0.2588,4,5621.0,-1621.0,6,1330.33,2.1686,High,191,0,0.95,2101,0,0,3,2950,65
TXN_00023459,USR_0411,2024-11-24 10:13:01,1293,ecommerce,10,1,0.5,-0.866,1,0.0,4000.0,7,1747.86,0.7398,High,192,0,0.026,2166,10,1,1,1500,207
TXN_00023460,USR_0411,2024-11-24 11:52:23,432,ride_sharing,11,1,0.2588,-0.9659,2,1293.0,2707.0,7,1747.86,0.2472,High,192,0,0.434,2373,0,0,2,500,68
TXN_00023461,USR_0411,2024-11-26 15:31:09,1875,ecommerce,15,0,-0.7071,-0.7071,1,0.0,4000.0,9,1551.11,1.2088,High,194,0,0.0048,2441,0,2,1,2000,125
TXN_00023462,USR_0411,2024-11-26 18:13:40,1033,ride_sharing,18,0,-1.0,-0.0,2,1875.0,2125.0,9,1551.11,0.666,High,194,0,0.5906,2566,0,0,3,1100,67
TXN_00023463,USR_0411,2024-11-26 18:36:11,1267,ride_sharing,18,0,-1.0,-0.0,3,2908.0,1092.0,9,1551.11,0.8168,High,194,0,0.9238,2633,0,0,3,1300,33
TXN_00023464,USR_0411,2024-11-27 08:33:03,1450,ecommerce,8,0,0.866,-0.5,1,0.0,4000.0,12,1511.25,0.9595,High,195,0,0.0027,2666,11,1,1,1500,50
TXN_00023465,USR_0411,2024-11-27 09:06:19,539,shopping,9,0,0.7071,-0.7071,2,1450.0,2550.0,12,1511.25,0.3567,High,195,0,0.4915,2716,0,0,2,600,61
TXN_00023466,USR_0411,2024-11-27 14:45:23,1703,ride_sharing,14,0,-0.5,-0.866,3,1989.0,2011.0,12,1511.25,1.1269,High,195,0,0.6915,2777,0,0,3,1750,47
TXN_00023467,USR_0411,2024-11-27 21:34:33,919,ride_sharing,21,0,-0.7071,0.7071,4,3692.0,308.0,12,1511.25,0.6081,High,195,0,0.95,2824,0,0,3,950,31
TXN_00023468,USR_0412,2024-09-01 00:28:18,2576,ride_sharing,0,1,0.0,1.0,1,0.0,4000.0,0,1650.0,1.5612,High,115,0,0.0344,0,0,0,1,3000,424
TXN_00023469,USR_0412,2024-09-01 11:46:22,2538,shopping,11,1,0.2588,-0.9659,2,2576.0,1424.0,0,1650.0,1.5382,High,115,0,0.7452,424,0,0,3,2600,62
TXN_00023470,USR_0412,2024-09-03 07:26:25,891,ride_sharing,7,0,0.9659,-0.2588,1,0.0,4000.0,2,2557.0,0.3485,High,117,0,0.0083,486,0,2,1,1000,109
TXN_00023471,USR_0412,2024-09-10 07:44:09,784,ecommerce,7,0,0.9659,-0.2588,1,0.0,4000.0,1,891.0,0.8799,High,124,0,0.0113,595,0,7,2,900,116
TXN_00023472,USR_0412,2024-09-10 08:37:45,2884,food_delivery,8,0,0.866,-0.5,2,784.0,3216.0,1,891.0,3.2368,High,124,0,0.3001,711,0,0,2,3000,116
TXN_00023473,USR_0412,2024-09-10 18:21:47,1905,ecommerce,18,0,-1.0,-0.0,3,3668.0,332.0,1,891.0,2.138,High,124,0,0.95,827,0,0,3,1950,45
TXN_00023474,USR_0412,2024-09-11 13:04:58,2245,food_delivery,13,0,-0.2588,-0.9659,1,0.0,4000.0,3,1857.67,1.2085,High,125,0,0.0015,872,3,1,1,2500,255
TXN_00023475,USR_0412,2024-09-16 17:44:22,2793,shopping,17,0,-0.9659,-0.2588,1,0.0,4000.0,4,1954.5,1.429,High,130,0,0.0087,1127,0,5,1,3000,207
TXN_00023476,USR_0412,2024-09-17 13:33:44,2161,ecommerce,13,0,-0.2588,-0.9659,1,0.0,4000.0,5,2122.2,1.0183,High,131,0,0.0012,1334,5,1,1,2500,339
TXN_00023477,USR_0412,2024-09-24 10:25:56,2838,ride_sharing,10,0,0.5,-0.866,1,0.0,4000.0,1,2161.0,1.3133,High,138,0,0.0007,1673,0,7,1,3000,162
TXN_00023478,USR_0412,2024-09-24 12:56:41,2711,shopping,12,0,0.0,-1.0,2,2838.0,1162.0,1,2161.0,1.2545,High,138,0,0.8324,1835,0,0,3,2750,39
TXN_00023479,USR_0412,2024-09-24 18:30:35,1029,shopping,18,0,-1.0,-0.0,3,5549.0,-1549.0,1,2161.0,0.4762,High,138,0,0.95,1874,0,0,3,1050,21
TXN_00023480,USR_0412,2024-09-29 06:47:36,415,food_delivery,6,1,1.0,0.0,1,0.0,4000.0,3,2192.67,0.1893,High,143,0,0.0393,1895,0,5,1,500,85
TXN_00023481,USR_0412,2024-09-29 10:32:29,311,shopping,10,1,0.5,-0.866,2,415.0,3585.0,3,2192.67,0.1418,High,143,0,0.2018,1980,0,0,2,400,89
TXN_00023482,USR_0412,2024-09-29 14:06:14,1167,ecommerce,14,1,-0.5,-0.866,3,726.0,3274.0,3,2192.67,0.5322,High,143,0,0.389,2069,0,0,2,1200,33
TXN_00023483,USR_0412,2024-09-29 17:54:21,2495,shopping,17,1,-0.9659,-0.2588,4,1893.0,2107.0,3,2192.67,1.1379,High,143,0,0.7731,2102,0,0,3,2550,55
TXN_00023484,USR_0412,2024-10-01 18:30:36,821,shopping,18,0,-1.0,-0.0,1,0.0,4000.0,7,1566.57,0.5241,High,145,0,0.0305,0,0,2,1,1000,179
TXN_00023485,USR_0412,2024-10-03 14:46:29,2900,ride_sharing,14,0,-0.5,-0.866,1,0.0,4000.0,5,1041.8,2.7836,High,147,0,0.0348,179,0,2,1,3000,100
TXN_00023486,USR_0412,2024-10-04 07:53:53,1679,food_delivery,7,0,0.9659,-0.2588,1,0.0,4000.0,6,1351.5,1.2423,High,148,0,0.0386,279,8,1,1,2000,321
TXN_00023487,USR_0412,2024-10-04 09:06:56,734,ride_sharing,9,0,0.7071,-0.7071,2,1679.0,2321.0,6,1351.5,0.5431,High,148,0,0.5257,600,0,0,3,800,66
TXN_00023488,USR_0412,2024-10-04 18:51:50,2367,ecommerce,18,0,-1.0,-0.0,3,2413.0,1587.0,6,1351.5,1.7514,High,148,0,0.8232,666,0,0,3,2400,33
TXN_00023489,USR_0412,2024-10-04 19:06:54,2346,shopping,19,0,-0.9659,0.2588,4,4780.0,-780.0,6,1351.5,1.7358,High,148,0,0.95,699,0,0,3,2400,54
TXN_00023490,USR_0412,2024-10-08 06:47:07,963,ride_sharing,6,0,1.0,0.0,1,0.0,4000.0,6,1807.83,0.5327,High,152,0,0.0247,753,0,4,1,1000,37
TXN_00023491,USR_0412,2024-10-08 18:23:26,2251,food_delivery,18,0,-1.0,-0.0,2,963.0,3037.0,6,1807.83,1.2451,High,152,0,0.3412,790,0,0,2,2300,49
TXN_00023492,USR_0412,2024-10-08 21:50:50,1312,food_delivery,21,0,-0.7071,0.7071,3,3214.0,786.0,6,1807.83,0.7257,High,152,0,0.95,839,0,0,3,1350,38
TXN_00023493,USR_0412,2024-10-08 22:15:32,300,ride_sharing,22,0,-0.5,0.866,4,4526.0,-526.0,6,1807.83,0.1659,High,152,0,0.95,877,0,0,3,350,50
TXN_00023494,USR_0412,2024-10-10 07:44:32,1279,ride_sharing,7,0,0.9659,-0.2588,1,0.0,4000.0,9,1650.22,0.775,High,154,0,0.0024,927,0,2,1,1500,221
TXN_00023495,USR_0412,2024-10-13 11:18:23,1832,food_delivery,11,1,0.2588,-0.9659,1,0.0,4000.0,5,1221.0,1.5004,High,157,0,0.0195,1148,0,3,1,2000,168
TXN_00023496,USR_0412,2024-10-14 09:27:14,1800,food_delivery,9,0,0.7071,-0.7071,1,0.0,4000.0,6,1322.83,1.3607,High,158,0,0.0332,1316,10,1,1,2000,200
TXN_00023497,USR_0412,2024-10-14 13:06:49,659,food_delivery,13,0,-0.2588,-0.9659,2,1800.0,2200.0,6,1322.83,0.4982,High,158,0,0.5413,1516,0,0,3,700,41
TXN_00023498,USR_0412,2024-10-14 18:05:18,1208,shopping,18,0,-1.0,-0.0,3,2459.0,1541.0,6,1322.83,0.9132,High,158,0,0.827,1557,0,0,3,1250,42
TXN_00023499,USR_0412,2024-10-14 18:52:49,1786,food_delivery,18,0,-1.0,-0.0,4,3667.0,333.0,6,1322.83,1.3501,High,158,0,0.95,1599,0,0,3,1850,64
TXN_00023500,USR_0412,2024-10-25 17:56:57,1563,shopping,17,0,-0.9659,-0.2588,1,0.0,4000.0,0,1650.0,0.9473,High,169,0,0.0268,1663,0,11,2,1600,37
TXN_00023501,USR_0412,2024-10-25 22:01:27,336,ecommerce,22,0,-0.5,0.866,2,1563.0,2437.0,0,1650.0,0.2036,High,169,0,0.5042,1700,0,0,3,400,64
